GEOID,year,black_wealth_index,latino_wealth_index,white_wealth_index,black_white_gap,latino_white_gap
24009860200,2018,1.75356917334358,2.23043114112105,2.08871196290337,-0.335142789559789,0.141719178217685
24009860200,2019,2.34709026606253,2.30295670067458,2.16529318580227,0.181797080260262,0.137663514872309
24009860200,2020,1.32513806951666,2.31429730264587,2.25560695257262,-0.930468883055952,0.0586903500732499
24009860200,2021,-0.565372177325248,2.36365198415623,2.30957481281162,-2.87494699013687,0.0540771713446135
24009860200,2022,-0.268637785087082,2.3087262559406,2.33064172503602,-2.5992795101231,-0.0219154690954153
24009860200,2023,-1.07573319464268,2.48588554116789,2.33932914219396,-3.41506233683664,0.146556398973937
24009860300,2014,1.45886828499986,,2.19109733319397,-0.732229048194111,
24009860300,2015,1.68411465682541,0.576652707103546,2.17673127499646,-0.492616618171047,-1.60007856789291
24009860300,2016,0.971930143145158,-0.277332887317149,2.20350589565291,-1.23157575250776,-2.48083878297006
24009860300,2017,0.853998862001902,-0.2514510385608,2.16263826941865,-1.30863940741675,-2.41408930797945
24009860300,2018,1.14282732652062,0.176839508839038,2.11646439414645,-0.973637067625835,-1.93962488530741
24009860300,2019,1.39045629071465,2.11844406069648,2.11224533133416,-0.721789040619504,0.00619872936232202
24009860300,2020,1.37795779378483,2.02275617515705,2.14414237235505,-0.766184578570225,-0.121386197198002
24009860300,2021,1.50533735530688,2.19116685370645,2.15733299955517,-0.651995644248296,0.0338338541512733
24009860300,2022,1.66426971439262,1.67190059484581,2.16623153061682,-0.501961816224199,-0.494330935771018
24009860300,2023,1.4701834627739,0.970189434223317,2.27306603741944,-0.802882574645542,-1.30287660319612
24009860402,2014,0.198558569306757,,1.58505878913151,-1.38650021982475,
24009860402,2015,1.45043261267675,,1.70791029466415,-0.2574776819874,
24009860402,2016,0.544086433874713,2.48588554116789,1.74865960577578,-1.20457317190107,0.73722593539211
24009860402,2017,0.767584072663392,2.48588554116789,1.82255947429822,-1.05497540163483,0.663326066869673
24009860402,2018,0.425793889615464,1.9388673973082,1.75026315634232,-1.32446926672686,0.188604240965874
24009860402,2019,0.519538949430448,2.02511392465674,1.72229209189788,-1.20275314246743,0.302821832758866
24009860402,2020,-0.0115194103091703,2.01601974801507,1.66514065264436,-1.67666006295353,0.350879095370713
24009860402,2021,1.93901522899718,1.69601573895734,1.71222167773357,0.226793551263605,-0.0162059387762357
24009860402,2022,2.04925588832614,0.99943152277931,1.81824668871935,0.231009199606781,-0.818815165940045
24009860402,2023,1.89684522270532,0.653510120279537,1.94354272608684,-0.0466975033815236,-1.29003260580731
24009860403,2014,-0.161431530703739,-0.15293806200096,0.796215356436697,-0.957646887140436,-0.949153418437657
24009860403,2015,-0.470787037311034,-0.416224931363908,0.833686223559202,-1.30447326087024,-1.24991115492311
24009860403,2016,-0.465577306284539,-0.396740102219113,0.899315135941337,-1.36489244222588,-1.29605523816045
24009860403,2017,-0.539672710453575,-0.895649898796982,0.810604370383377,-1.35027708083695,-1.70625426918036
24009860403,2018,-0.278005089149683,-0.406296501468354,0.742189218985661,-1.02019430813534,-1.14848572045402
24009860403,2019,-0.364137055332499,-0.53982208642079,0.969743426741339,-1.33388048207384,-1.50956551316213
24009860403,2020,-1.76471577381793,,0.696828798928907,-2.46154457274684,
24009860403,2021,-2.00388315372199,,0.62855505146412,-2.63243820518611,
24009860403,2022,-2.00043903520462,0.45529981060568,0.854227188608699,-2.85466622381331,-0.398927378003019
24009860403,2023,-2.36276142071784,0.570623369314071,1.03588532806351,-3.39864674878136,-0.46526195874944
24009860404,2014,-0.161431530703739,-0.15293806200096,0.796215356436697,-0.957646887140436,-0.949153418437656
24009860404,2015,-0.470787037311035,-0.416224931363908,0.833686223559202,-1.30447326087024,-1.24991115492311
24009860404,2016,-0.465577306284539,-0.396740102219113,0.899315135941338,-1.36489244222588,-1.29605523816045
24009860404,2017,-0.539672710453575,-0.895649898796983,0.810604370383376,-1.35027708083695,-1.70625426918036
24009860404,2018,-0.278005089149683,-0.406296501468354,0.742189218985661,-1.02019430813534,-1.14848572045402
24009860404,2019,-0.364137055332498,-0.53982208642079,0.96974342674134,-1.33388048207384,-1.50956551316213
24009860404,2020,-0.850062446801507,-0.632739058987589,1.36121843982631,-2.21128088662782,-1.9939574988139
24009860404,2021,-0.559031475143643,0.898266428339607,1.30173310657816,-1.86076458172181,-0.403466678238555
24009860404,2022,-0.756952137537691,0.671082240856766,1.4097800162554,-2.16673215379309,-0.738697775398633
24009860404,2023,-0.900727735934438,0.301807543262192,1.48379434723662,-2.38452208317105,-1.18198680397442
24009860501,2014,1.70318343331447,,2.1085949546438,-0.405411521329331,
24009860501,2015,1.60599798721018,,2.14004073797526,-0.53404275076508,
24009860501,2016,1.74272433826971,2.48588554116789,2.14505015493632,-0.402325816666608,0.340835386231569
24009860501,2017,1.84258862482106,2.48588554116789,2.14417005675118,-0.301581431930119,0.341715484416714
24009860501,2018,1.84270526198798,2.28919215324379,2.11151092395286,-0.268805661964878,0.17768122929093
24009860501,2019,1.80744290983098,1.9365711796777,2.16752268579101,-0.360079775960028,-0.230951506113307
24009860501,2020,2.30583641355703,1.93017173411499,2.13767559795453,0.168160815602503,-0.207503863839544
24009860501,2021,2.44891734343754,1.81493266239267,2.1870455151239,0.261871828313639,-0.372112852731227
24009860501,2022,2.33578748009183,2.00964753182936,2.35899935379784,-0.0232118737060101,-0.349351821968482
24009860501,2023,2.38234652816978,2.28977859134174,2.36376357531125,0.0185829528585324,-0.073984983969511
24009860502,2014,0.980238257956108,0.615335733658432,1.73058889694995,-0.750350638993847,-1.11525316329152
24009860502,2015,-0.0928309782197051,-0.37720894233642,2.05178267612034,-2.14461365434005,-2.42899161845676
24009860502,2016,0.0695364539763138,-0.292397118819169,2.03481487754869,-1.96527842357237,-2.32721199636785
24009860502,2017,0.624456765402185,-0.0602660584522419,2.0645289274371,-1.44007216203492,-2.12479498588934
24009860502,2018,0.44078824668425,1.63127209666233,2.05827608639868,-1.61748783971443,-0.427003989736348
24009860502,2019,0.383509654073168,,2.17553049415931,-1.79202084008614,
24009860502,2020,0.387345087950906,2.48588554116789,2.18435190759131,-1.7970068196404,0.301533633576585
24009860502,2021,-0.333506793955087,2.48588554116789,2.17062740571675,-2.50413419967184,0.315258135451139
24009860502,2022,-0.0181092722747742,2.48588554116789,2.15491033490223,-2.173019607177,0.330975206265662
24009860502,2023,1.92570622183536,2.48588554116789,2.20658695394049,-0.280880732105133,0.279298587227399
24009860600,2014,0.559030269847542,0.827753870777701,2.08483086555376,-1.52580059570622,-1.25707699477606
24009860600,2015,0.340400070631016,1.8531430142927,2.05063280929829,-1.71023273866727,-0.197489795005585
24009860600,2016,0.287990946546919,1.46528728743455,1.95474354325735,-1.66675259671043,-0.489456255822803
24009860600,2017,1.91035770601605,1.44178150616319,1.89738351966465,0.0129741863514008,-0.455602013501459
24009860600,2018,2.15738734889508,1.84534437406448,1.94623505736029,0.21115229153479,-0.100890683295815
24009860600,2019,1.80834922839773,1.96288967917076,1.99033791128013,-0.181988682882398,-0.027448232109373
24009860600,2020,2.18773444518669,1.95274647146554,2.02055723999749,0.167177205189195,-0.067810768531956
24009860600,2021,2.12009849734667,2.35710090463012,1.98476461619545,0.13533388115122,0.37233628843467
24009860600,2022,1.89629460915931,2.37198930191772,2.0359411966316,-0.139646587472287,0.336048105286123
24009860600,2023,1.59387252491868,2.48588554116789,1.82817781783532,-0.234305292916645,0.657707723332571
24009860701,2014,0.0466544947707823,1.9445655029734,1.09067086907003,-1.04401637429925,0.853894633903372
24009860701,2015,-0.596093994160534,2.00361859804916,1.12014914566497,-1.71624313982551,0.883469452384191
24009860701,2016,-0.0909764413067185,1.8943943774822,1.41202706127727,-1.50300350258399,0.482367316204933
24009860701,2017,0.405120651395658,2.48588554116789,1.47611733414486,-1.0709966827492,1.00976820702303
24009860701,2018,0.202459065493524,1.78162302282385,1.41187811971109,-1.20941905421756,0.36974490311276
24009860701,2019,-0.0141605476676172,2.00880448035419,1.41836485300568,-1.4325254006733,0.5904396273485
24009860701,2020,-0.0729931004719622,0.877501686180747,1.41977865383298,-1.49277175430494,-0.542276967652234
24009860701,2021,-0.840855774693039,1.13274733166522,1.28824220440269,-2.12909797909573,-0.155494872737471
24009860701,2022,-1.33076582589232,1.78102979899981,1.16762026250739,-2.49838608839972,0.61340953649242
24009860701,2023,0.327848242214928,1.9357084669745,1.36021718288227,-1.03236894066735,0.575491284092226
24009860702,2014,-0.777499372180936,-4.16048111324966,1.01843789415853,-1.79593726633947,-5.17891900740819
24009860702,2015,-0.769839126171903,,1.15378549268205,-1.92362461885395,
24009860702,2016,-0.555275089278215,-1.20164047798865,0.959998262411297,-1.51527335168951,-2.16163874039994
24009860702,2017,-0.145564211172618,0.320059506293213,1.0873511041481,-1.23291531532072,-0.767291597854884
24009860702,2018,-0.518620267355242,-0.198889398533622,1.0102054837007,-1.52882575105594,-1.20909488223432
24009860702,2019,-0.481315543486416,-0.0367672446327511,1.11338694431463,-1.59470248780105,-1.15015418894738
24009860702,2020,-0.187710914269673,-1.30233994141095,1.14832773273399,-1.33603864700366,-2.45066767414494
24009860702,2021,-0.626271834887827,1.19475172844649,1.05225626270595,-1.67852809759377,0.142495465740544
24009860702,2022,-1.24406556983103,0.349545868419831,0.962426908282225,-2.20649247811325,-0.612881039862394
24009860702,2023,-0.869422941372874,-0.0935510163794265,1.07489618237827,-1.94431912375114,-1.16844719875769
24009860703,2014,0.48194873393963,2.48588554116789,1.4002879320022,-0.918339198062568,1.08559760916569
24009860703,2015,0.673300899780051,2.48588554116789,1.28957600514001,-0.616275105359955,1.19630953602789
24009860703,2016,0.561399411200767,2.48588554116789,1.42542462893401,-0.864025217733241,1.06046091223388
24009860703,2017,0.681214582124129,2.42974864831809,1.79293042172417,-1.11171583960005,0.636818226593919
24009860703,2018,1.17453511935663,2.43591753764225,1.74151970964251,-0.566984590285878,0.69439782799974
24009860703,2019,1.4055508773002,2.19913222363784,1.75461379871854,-0.349062921418342,0.4445184249193
24009860703,2020,1.18543006303848,1.0806403807913,1.87207868208306,-0.686648619044574,-0.791438301291755
24009860703,2021,1.27683571942658,0.705430668989022,1.90719292086686,-0.630357201440285,-1.20176225187784
24009860703,2022,1.32828826306612,1.2172086909209,1.86087338627382,-0.532585123207691,-0.643664695352912
24009860703,2023,1.16225994157881,0.505161385133541,1.84724185326073,-0.684981911681918,-1.34208046812719
24009860801,2014,1.12863989237699,2.48588554116789,1.98095060976439,-0.852310717387395,0.504934931403503
24009860801,2015,1.15197746431313,2.48588554116789,1.97924109623145,-0.827263631918325,0.50664444493644
24009860801,2016,0.268300838492104,2.48588554116789,1.98196317353886,-1.71366233504675,0.503922367629035
24009860801,2017,1.81122040758208,2.48588554116789,1.93770113735276,-0.126480729770683,0.548184403815131
24009860801,2018,1.59296276540855,2.48588554116789,1.93167605419424,-0.338713288785689,0.554209486973652
24009860801,2019,1.58764052446621,2.48588554116789,2.12622754846395,-0.538587023997735,0.359657992703943
24009860801,2020,1.81669697432108,2.48588554116789,2.12446019223001,-0.307763217908932,0.361425348937879
24009860801,2021,2.0418397956012,,2.15849304563309,-0.116653250031887,
24009860801,2022,2.088832601667,,2.25845360046734,-0.169620998800335,
24009860801,2023,2.48588554116789,,2.28129162384518,0.204593917322715,
24009860901,2014,0.389062069622367,1.73017446025678,0.879607017162471,-0.490544947540104,0.850567443094306
24009860901,2015,0.437900784287115,1.41706302540947,0.997881178462245,-0.55998039417513,0.41918184694723
24009860901,2016,0.334389575419731,1.51391951675643,0.909549638199499,-0.575160062779768,0.604369878556934
24009860901,2017,1.20844205511802,2.48588554116789,1.23514985170275,-0.0267077965847236,1.25073568946515
24009860901,2018,1.96542790276731,2.48588554116789,1.19644519956711,0.768982703200196,1.28944034160078
24009860901,2019,1.24383975173758,2.48588554116789,1.07295275489524,0.170886996842338,1.41293278627265
24009860901,2020,2.38655006056375,,0.998336828501018,1.38821323206273,
24009860901,2021,2.39616317158996,2.48588554116789,1.13755722332606,1.2586059482639,1.34832831784183
24009860901,2022,2.32478828420704,1.54101290824538,1.14226960163478,1.18251868257226,0.398743306610592
24009860901,2023,1.74533085699724,0.569617079997028,1.17960292718465,0.565727929812583,-0.609985847187626
24009860902,2014,0.389062069622367,1.73017446025678,0.879607017162471,-0.490544947540104,0.850567443094306
24009860902,2015,0.437900784287115,1.41706302540947,0.997881178462245,-0.559980394175131,0.419181846947229
24009860902,2016,0.334389575419731,1.51391951675643,0.909549638199499,-0.575160062779768,0.604369878556934
24009860902,2017,1.20844205511802,2.48588554116789,1.23514985170275,-0.0267077965847233,1.25073568946515
24009860902,2018,1.96542790276731,2.48588554116789,1.19644519956711,0.768982703200197,1.28944034160078
24009860902,2019,1.24383975173758,2.48588554116789,1.07295275489524,0.170886996842339,1.41293278627265
24009860902,2020,0.0773751713770687,2.48588554116789,1.68178780818585,-1.60441263680878,0.804097732982042
24009860902,2021,0.321015965215973,2.48588554116789,1.73216833169931,-1.41115236648334,0.753717209468583
24009860902,2022,0.51546464250855,2.48588554116789,1.76039539094081,-1.24493074843226,0.725490150227084
24009860902,2023,0.777976641179031,2.48588554116789,1.78889218972078,-1.01091554854175,0.696993351447113
24009861003,2014,1.82978345616549,2.06727680422421,1.65871522585949,0.171068230306004,0.408561578364718
24009861003,2015,1.7573875097021,2.04551169637502,1.80907115692429,-0.0516836472221898,0.236440539450731
24009861003,2016,0.517858376862356,2.13370351406994,1.8303596212625,-1.31250124440014,0.303343892807438
24009861003,2017,1.06999211936645,1.73939980565514,1.82025805245155,-0.7502659330851,-0.0808582467964119
24009861003,2018,0.674499294008891,2.04778728589674,1.64306352548913,-0.968564231480242,0.404723760407606
24009861003,2019,0.855700923659334,2.48588554116789,1.87656601411215,-1.02086509045281,0.609319527055744
24009861003,2020,0.47162580142691,0.588135690806895,1.85259419326783,-1.38096839184091,-1.26445850246093
24009861003,2021,0.959886765973248,1.49064693963887,1.86209486586292,-0.902208099889677,-0.371447926224052
24009861003,2022,0.93330106020321,1.25531030340321,1.87268326667613,-0.939382206472924,-0.617372963272924
24009861003,2023,1.48303486076554,1.33320016220809,2.04384202582273,-0.560807165057195,-0.710641863614643
24009861004,2014,1.37895304253728,-0.691351795025526,1.75983974608804,-0.380886703550766,-2.45119154111357
24009861004,2015,1.39850948144919,-0.691297787912379,1.66796234098243,-0.269452859533239,-2.35926012889481
24009861004,2016,1.51758321494565,-0.691046008602384,1.76463387908815,-0.247050664142495,-2.45567988769053
24009861004,2017,1.90871727215173,-0.690950931564881,1.89516271228899,0.0135545598627385,-2.58611364385388
24009861004,2018,2.20488654968453,2.48588554116789,1.8873149323152,0.317571617369332,0.598570608852695
24009861004,2019,2.28119629267829,2.48588554116789,1.87266495320333,0.408531339474957,0.613220587964563
24009861004,2020,2.28379272690862,2.48588554116789,1.93710739158736,0.346685335321254,0.548778149580531
24009861004,2021,1.72925421425323,2.48588554116789,1.96712663401254,-0.237872419759308,0.518758907155356
24009861004,2022,1.78770176534151,2.35522208367267,1.96655632260403,-0.178854557262528,0.388665761068636
24009861004,2023,1.45585988856407,1.7476117269525,2.04115402127488,-0.585294132710803,-0.29354229432238
24009861100,2014,1.11229593795361,2.10431635747656,1.86220963670629,-0.749913698752688,0.242106720770264
24009861100,2015,1.25267934930317,2.01248859588388,1.86894617506317,-0.616266825759999,0.14354242082071
24009861100,2016,1.30343899176543,2.13955435030406,1.85464012253404,-0.551201130768606,0.284914227770019
24009861100,2017,1.30998174578636,2.33837086045585,1.96187665217625,-0.651894906389897,0.376494208279594
24009861100,2018,1.29837842286489,2.34312654862285,1.97454087259067,-0.676162449725784,0.368585676032178
24009861100,2019,2.01598484123468,2.48588554116789,1.93461690134646,0.0813679398882217,0.551268639821432
24009861100,2020,2.02595728732103,2.48588554116789,1.97112423479255,0.0548330525284753,0.514761306375338
24009861100,2021,1.27108584526153,2.48588554116789,1.99947996704775,-0.728394121786225,0.486405574120138
24009861100,2022,0.792907881401096,1.45775601407961,2.06729807977743,-1.27439019837633,-0.609542065697812
24009861100,2023,1.23119397565455,1.61197066869534,2.08606487386842,-0.85487089821387,-0.474094205173079
24009990100,2014,,,,,
24009990100,2015,,,,,
24009990100,2016,,,,,
24009990100,2017,,,,,
24009990100,2018,,,,,
24009990100,2019,,,,,
24009990100,2020,,,,,
24009990100,2021,,,,,
24009990100,2022,,,,,
24009990100,2023,,,,,
24011955000,2014,2.48588554116789,-2.16701631984556,1.40419499133492,1.08169054983298,-3.57121131118048
24011955000,2015,2.48588554116789,-1.59358774772195,1.53752892576436,0.948356615403535,-3.1311166734863
24011955000,2016,2.21457329817873,-0.479462829252363,1.67990693320489,0.534666364973844,-2.15936976245725
24011955000,2017,2.20326862138752,-0.0439679843915115,1.61343730887642,0.5898313125111,-1.65740529326793
24011955000,2018,2.09153635077668,0.190479740597706,1.54344445581929,0.548091894957382,-1.35296471522159
24011955000,2019,1.86926680710162,0.271846798091022,1.42130443880264,0.447962368298989,-1.14945764071161
24011955000,2020,,-0.173946848119675,1.51542154458576,,-1.68936839270543
24011955000,2021,,-0.514097179348684,1.37975516807686,,-1.89385234742555
24011955000,2022,2.48588554116789,-0.461785298862965,1.38197679712996,1.10390874403793,-1.84376209599293
24011955000,2023,2.33150127383632,-0.376993397871892,1.54274267299075,0.788758600845567,-1.91973607086264
24011955100,2014,0.626797208516464,0.0981143674724526,1.19232115472473,-0.565523946208266,-1.09420678725228
24011955100,2015,0.781935373409767,-1.33459920824587,1.13543807349064,-0.353502700080874,-2.47003728173651
24011955100,2016,0.402616828393164,-1.3740907155364,1.14543859845746,-0.7428217700643,-2.51952931399387
24011955100,2017,-0.185539614262636,-0.403018124825557,1.08410428853828,-1.26964390280091,-1.48712241336384
24011955100,2018,0.0532695413729548,-0.928030256766642,1.11087894178266,-1.05760940040971,-2.03890919854931
24011955100,2019,-0.405741463802864,-0.958971956583284,1.16776801858077,-1.57350948238364,-2.12673997516406
24011955100,2020,-0.941794804960071,-1.376478054506,1.14756538346937,-2.08936018842944,-2.52404343797537
24011955100,2021,-0.575550355176901,-0.770268800168215,1.17627509007713,-1.75182544525404,-1.94654389024535
24011955100,2022,-0.287373173903015,-0.299167267392289,1.26551094683441,-1.55288412073742,-1.5646782142267
24011955100,2023,-0.55646430999446,0.664515098628356,1.18398496745599,-1.74044927745045,-0.519469868827637
24011955201,2014,-1.48960634165678,-0.437360620989972,1.46599358625104,-2.95559992790782,-1.90335420724101
24011955201,2015,-0.864913978202769,1.31558383131335,1.32153175289879,-2.18644573110156,-0.00594792158543633
24011955201,2016,-1.26232925780517,-1.13507511952484,1.30125567108904,-2.56358492889421,-2.43633079061388
24011955201,2017,-1.37797578079837,-0.942643266727872,1.31277191070163,-2.6907476915,-2.2554151774295
24011955201,2018,-0.877539341307065,-0.633134668319546,1.22604345321368,-2.10358279452074,-1.85917812153322
24011955201,2019,-1.76392710306576,-1.34566080239638,1.1422485424584,-2.90617564552416,-2.48790934485478
24011955201,2020,-2.13119411367972,-2.48695634552987,1.18570529911407,-3.31689941279379,-3.67266164464394
24011955201,2021,-1.8407491526525,-1.53155016565998,1.31937945863622,-3.16012861128872,-2.8509296242962
24011955201,2022,-2.37118954508828,-0.104271401337641,1.36490294600496,-3.73609249109324,-1.4691743473426
24011955201,2023,-2.47205108993716,0.291721047694758,1.40073921901402,-3.87279030895118,-1.10901817131926
24011955202,2014,1.47999069943279,,1.33028020236928,0.149710497063512,
24011955202,2015,1.60447737472852,,1.59989945966877,0.00457791505975447,
24011955202,2016,0.615951263528633,,1.65179750014377,-1.03584623661514,
24011955202,2017,1.02783498666811,,1.70594399632085,-0.678109009652733,
24011955202,2018,1.34335166632217,,1.93271663922095,-0.589364972898772,
24011955202,2019,2.08098100300565,,1.92064499653654,0.160336006469112,
24011955202,2020,1.95765115794733,1.69789266845351,1.64530351340366,0.312347644543676,0.052589155049851
24011955202,2021,2.18274631977898,,1.66520487911941,0.517541440659563,
24011955202,2022,2.04380750997572,,1.52065039350919,0.52315711646653,
24011955202,2023,2.00952390755674,2.18274631977898,1.4975039291087,0.51201997844804,0.685242390670277
24011955301,2014,0.772258524201079,2.48588554116789,1.55482256649453,-0.782564042293453,0.931062974673361
24011955301,2015,1.48411268560697,1.69034998317513,1.51724796985691,-0.0331352842499353,0.173102013318219
24011955301,2016,1.70974897233987,0.734408866844556,1.62295508238747,0.086793889952399,-0.888546215542918
24011955301,2017,1.3477715373779,1.48856126290552,1.70485075166328,-0.357079214285385,-0.21628948875776
24011955301,2018,1.16843194071454,1.14509591374256,1.79558345801481,-0.627151517300267,-0.650487544272248
24011955301,2019,2.13840376041714,1.69999851997942,1.8529451393459,0.285458621071236,-0.152946619366476
24011955301,2020,1.36478411320851,,1.7998472700254,-0.435063156816893,
24011955301,2021,1.14760418648213,,1.51043591863868,-0.362831732156554,
24011955301,2022,0.688596512407463,,1.34096119079334,-0.652364678385876,
24011955301,2023,0.64520316230807,,1.29540536123927,-0.650202198931199,
24011955302,2014,-1.5113558028673,-2.15189721737518,0.887413681221503,-2.39876948408881,-3.03931089859669
24011955302,2015,-1.60582144313031,-2.48077633245353,0.33331099191291,-1.93913243504321,-2.81408732436644
24011955302,2016,-1.46214774484396,-1.50365347438638,0.215099262170617,-1.67724700701457,-1.718752736557
24011955302,2017,-1.62532945849455,-1.49330350661174,0.239553685068281,-1.86488314356283,-1.73285719168002
24011955302,2018,-1.67922724927987,-0.560399248515787,0.241032405281257,-1.92025965456113,-0.801431653797044
24011955302,2019,-2.12616846408996,-1.3877728576876,0.313049587173962,-2.43921805126392,-1.70082244486156
24011955302,2020,-2.77223164844727,0.127986755918943,0.523163131676712,-3.29539478012398,-0.39517637575777
24011955302,2021,-2.88264295528738,0.221381837956231,0.297425352662967,-3.18006830795035,-0.0760435147067364
24011955302,2022,-2.39828662428074,0.195903623473651,-0.0147001925466244,-2.38358643173412,0.210603816020276
24011955302,2023,-3.12010417216057,-2.82372255342905,0.155140969764947,-3.27524514192552,-2.97886352319399
24011955400,2014,0.747997858069916,,1.82996756732977,-1.08196970925986,
24011955400,2015,0.122411932576963,,1.89081837129758,-1.76840643872061,
24011955400,2016,0.514113219931042,,1.84084664995104,-1.32673343002,
24011955400,2017,,,1.93034546519038,,
24011955400,2018,,,1.93578998155972,,
24011955400,2019,,,1.95661106943552,,
24011955400,2020,2.41881292037322,,1.95721675602074,0.461596164352484,
24011955400,2021,2.19244282519121,,1.94211657795395,0.25032624723726,
24011955400,2022,2.44044924966183,,1.85315686464912,0.587292385012704,
24011955400,2023,1.89713382045734,,1.957938764952,-0.0608049444946577,
24011955500,2014,1.58222804229077,,1.5041455504059,0.0780824918848728,
24011955500,2015,1.32307249719412,,1.53006678586222,-0.206994288668094,
24011955500,2016,1.35148711220643,,1.62047222181322,-0.268985109606797,
24011955500,2017,1.49844752198655,-0.584387859836562,1.57491923675546,-0.0764717147689082,-2.15930709659202
24011955500,2018,1.92694693712305,-0.707769351237674,1.45582032894276,0.471126608180288,-2.16358968018044
24011955500,2019,0.914566518213741,-0.475324985073944,1.55982389704377,-0.645257378830033,-2.03514888211772
24011955500,2020,0.462846465730558,-0.521682277545593,1.38334974470453,-0.920503278973973,-1.90503202225012
24011955500,2021,0.515732341885101,-0.474447422965118,1.54892878299671,-1.03319644111161,-2.02337620596183
24011955500,2022,0.454328794977946,-1.03868188111235,1.64385524585041,-1.18952645087246,-2.68253712696275
24011955500,2023,0.30387813013271,1.91749950106368,1.68615630915956,-1.38227817902685,0.231343191904116
24011955600,2014,-1.72318488977946,,0.698319804867219,-2.42150469464667,
24011955600,2015,-1.94711088362608,-2.5007565732603,0.683309558133283,-2.63042044175936,-3.18406613139358
24011955600,2016,-2.56594756232706,-3.57543876928104,0.529868544016752,-3.09581610634381,-4.10530731329779
24011955600,2017,-2.41575266957011,-0.969825196578446,0.774983179500682,-3.19073584907079,-1.74480837607913
24011955600,2018,-2.6962681182697,-1.10433878223811,0.874728325473746,-3.57099644374345,-1.97906710771185
24011955600,2019,-2.51537253736449,-0.555103007006386,0.954059024931143,-3.46943156229563,-1.50916203193753
24011955600,2020,-2.23361172306035,0.235656965864247,0.864302997894464,-3.09791472095481,-0.628646032030218
24011955600,2021,-1.73070762999147,0.400512833140061,0.806168021254517,-2.53687565124598,-0.405655188114456
24011955600,2022,-1.76228553304211,-2.27197278705623,0.550296580088139,-2.31258211313025,-2.82226936714437
24011955600,2023,-1.40178156588225,1.28210079205518,0.546427761630661,-1.94820932751291,0.735673030424521
24013501001,2014,2.48367336470485,1.44113248144918,1.36515872268892,1.11851464201593,0.075973758760268
24013501001,2015,2.48323602048016,1.38032363031728,1.07304825994235,1.4101877605378,0.307275370374927
24013501001,2016,2.18845607172951,1.40914691307074,0.949066903680805,1.23938916804871,0.460080009389936
24013501001,2017,1.90721579756448,0.207605833217436,0.90190524404291,1.00531055352157,-0.694299410825474
24013501001,2018,1.6833400807819,0.557075617223046,1.04454442226615,0.638795658515751,-0.487468805043104
24013501001,2019,1.77449244829273,-0.254239637812057,0.989697708327794,0.784794739964934,-1.24393734613985
24013501001,2020,1.82437410466242,-0.680481332320049,1.30103116933248,0.523342935329944,-1.98151250165253
24013501001,2021,2.13204707717735,0.0935784682579165,1.46963802892041,0.662409048256937,-1.37605956066249
24013501001,2022,2.11377849245214,1.5327438188654,1.47761614672761,0.636162345724526,0.0551276721377845
24013501001,2023,1.97929089078678,1.03923188715751,1.42531562499444,0.553975265792338,-0.386083737836936
24013501002,2014,1.11191719075206,0.552696467460528,1.34106315935302,-0.229145968600964,-0.788366691892493
24013501002,2015,0.0473626860483623,,1.35943602340427,-1.3120733373559,
24013501002,2016,-0.0748452704162328,,1.22018195362429,-1.29502722404052,
24013501002,2017,-0.869775004104654,,1.35516998344262,-2.22494498754727,
24013501002,2018,-3.451052346622,,1.4591773460785,-4.9102296927005,
24013501002,2019,-3.451052346622,,1.50175278735497,-4.95280513397697,
24013501002,2020,-3.451052346622,,0.916099954496849,-4.36715230111885,
24013501002,2021,-3.451052346622,,0.831438887333789,-4.28249123395579,
24013501002,2022,,,0.625114039630956,,
24013501002,2023,,-3.50550968019812,0.692651787745271,,-4.19816146794339
24013502000,2014,2.48588554116789,2.48588554116789,1.84617936331482,0.63970617785307,0.63970617785307
24013502000,2015,,2.48588554116789,1.87618796932152,,0.60969757184637
24013502000,2016,,,1.91930889204387,,
24013502000,2017,,2.48588554116789,1.92305449190663,,0.562831049261263
24013502000,2018,,2.48588554116789,1.91575145494576,,0.570134086222135
24013502000,2019,,2.48588554116789,2.0119730194237,,0.473912521744196
24013502000,2020,,2.48588554116789,1.9186243192192,,0.56726122194869
24013502000,2021,,2.48588554116789,2.01428554809605,,0.471599993071844
24013502000,2022,,2.48588554116789,1.88982450005537,,0.596061041112525
24013502000,2023,,2.48588554116789,1.97057627479874,,0.515309266369151
24013503000,2014,-0.230169014346394,,1.86700324912074,-2.09717226346713,
24013503000,2015,-0.0631830811819102,,1.90998880154421,-1.97317188272612,
24013503000,2016,0.0111520489972864,0.862676127512888,1.824160169776,-1.81300812077871,-0.961484042263108
24013503000,2017,-0.168884740246658,-0.367974966888099,1.87383085040352,-2.04271559065018,-2.24180581729162
24013503000,2018,2.43188211692996,-0.0985457583505693,1.9248581894138,0.507023927516159,-2.02340394776437
24013503000,2019,,-1.02148711006821,1.82598354050672,,-2.84747065057494
24013503000,2020,2.48588554116789,,1.78891615148184,0.696969389686054,
24013503000,2021,,2.48588554116789,1.91812208889197,,0.567763452275921
24013503000,2022,,2.48588554116789,1.77251049570747,,0.713375045460428
24013503000,2023,1.99926731735937,2.48588554116789,1.87642020051259,0.122847116846778,0.6094653406553
